time_s,tx_node,rx_node,rx_power_dbm,throughput_kbps
297,0,1,-18.64,462163.1
298,0,1,-18.64,460095.26
299,0,1,-18.64,459513.43
300,0,1,-18.64,460757.81
301,0,1,-18.64,460222.0
302,0,1,-18.64,458838.3
303,0,1,-18.64,461467.29
304,0,1,-18.64,460198.74
305,0,1,-18.64,460261.44
306,0,1,-18.64,460280.64
307,0,1,-18.64,460184.8
308,0,1,-18.64,460350.33
309,0,1,-18.64,460203.57
310,0,1,-18.64,460256.27
311,0,1,-18.64,459192.5
312,0,1,-18.64,460450.11
313,0,1,-18.64,457489.09
314,0,1,-18.64,462102.43
315,0,1,-18.64,461781.54
316,0,1,-18.64,460182.45
317,0,1,-18.64,460195.53
318,0,1,-18.64,458351.67
319,0,1,-18.64,461303.58
320,0,1,-18.64,460531.4
321,0,1,-18.64,460849.71
322,0,1,-18.64,459747.13
323,0,1,-18.64,460493.76
324,0,1,-18.64,460318.8
325,0,1,-18.64,460281.46
326,0,1,-18.64,458660.22
327,0,1,-18.64,461354.2
328,0,1,-18.64,460445.43
329,0,1,-18.64,460204.99
330,0,1,-18.64,460387.4
331,0,1,-18.64,460223.33
332,0,1,-18.64,460182.65
333,0,1,-18.64,460248.94
334,0,1,-18.64,460067.41
335,0,1,-18.64,459605.2
336,0,1,-18.64,460597.04
337,0,1,-18.64,460681.58
338,0,1,-18.64,460105.21
339,0,1,-18.64,460311.4
340,0,1,-18.64,457888.91
341,0,1,-18.64,462397.72
342,0,1,-18.64,460262.59
343,0,1,-18.64,460286.25
344,0,1,-18.64,460171.68
345,0,1,-18.64,460134.61
346,0,1,-18.64,460310.84
347,0,1,-18.64,460259.7
348,0,1,-18.64,459796.24
349,0,1,-18.64,460490.69
350,0,1,-18.64,460232.15
351,0,1,-18.64,460237.64
352,0,1,-18.64,457997.51
353,0,1,-18.64,462442.81
354,0,1,-18.64,460284.07
355,0,1,-18.64,460297.73
356,0,1,-18.64,460215.8
357,0,1,-18.64,460078.68
358,0,1,-18.64,459608.07
