time_ms,x_gNb,y_gNb,z_gNb,x_ue,y_ue,z_ue,throughput_kbps_uplink,throughput_kbps_downlink
351000,0,0,25,9,0,1.5,110692,5549.02
352000,0,0,25,9,0,1.5,110695,5549.02
353000,0,0,25,9,0,1.5,110692,5548.61
354000,0,0,25,9,0,1.5,110691,5549.02
355000,0,0,25,9,0,1.5,110692,5548.61
356000,0,0,25,9,0,1.5,110695,5549.02
357000,0,0,25,9,0,1.5,110692,5549.02
358000,0,0,25,9,0,1.5,110692,5548.61
359000,0,0,25,9,0,1.5,110691,5549.02
360000,0,0,25,9,0,1.5,110697,5549.02
361000,0,0,25,9,0,1.5,110691,5548.61
362000,0,0,25,9,0,1.5,110692,5549.02
363000,0,0,25,9,0,1.5,110695,5549.02
364000,0,0,25,9,0,1.5,110692,5548.61
365000,0,0,25,9,0,1.5,110692,5549.02
366000,0,0,25,9,0,1.5,110691,5548.61
367000,0,0,25,9,0,1.5,110692,5549.02
368000,0,0,25,9,0,1.5,110695,5549.02
369000,0,0,25,9,0,1.5,110692,5548.61
370000,0,0,25,9,0,1.5,110692,5549.02
371000,0,0,25,9,0,1.5,110695,5549.02
372000,0,0,25,9,0,1.5,110692,5548.61
373000,0,0,25,9,0,1.5,110691,5549.02
374000,0,0,25,9,0,1.5,110692,5548.61
375000,0,0,25,9,0,1.5,110695,5549.02
376000,0,0,25,9,0,1.5,110692,5549.02
377000,0,0,25,9,0,1.5,110692,5548.61
378000,0,0,25,9,0,1.5,110691,5549.02
379000,0,0,25,9,0,1.5,110697,5549.02
380000,0,0,25,9,0,1.5,110691,5548.61
381000,0,0,25,9,0,1.5,110692,5549.02
382000,0,0,25,9,0,1.5,110695,5549.02
383000,0,0,25,9,0,1.5,110692,5548.61
384000,0,0,25,9,0,1.5,110692,5549.02
385000,0,0,25,9,0,1.5,110691,5548.61
386000,0,0,25,9,0,1.5,110692,5549.02
387000,0,0,25,9,0,1.5,110695,5549.02
388000,0,0,25,9,0,1.5,110692,5548.61
389000,0,0,25,9,0,1.5,110692,5549.02
390000,0,0,25,9,0,1.5,110691,5548.61
391000,0,0,25,9,0,1.5,110697,5549.02
392000,0,0,25,9,0,1.5,110691,5549.02
393000,0,0,25,9,0,1.5,110692,5548.61
394000,0,0,25,9,0,1.5,110695,5549.02
395000,0,0,25,9,0,1.5,110692,5549.02
396000,0,0,25,9,0,1.5,110692,5548.61
397000,0,0,25,9,0,1.5,110691,5549.02
398000,0,0,25,9,0,1.5,110692,5548.61
399000,0,0,25,9,0,1.5,110695,5549.02
400000,0,0,25,9,0,1.5,110692,5549.02
401000,0,0,25,9,0,1.5,110692,5548.61
402000,0,0,25,9,0,1.5,110695,5549.02
403000,0,0,25,9,0,1.5,110692,5549.02
404000,0,0,25,9,0,1.5,110691,5548.61
405000,0,0,25,9,0,1.5,110692,5549.02
406000,0,0,25,9,0,1.5,110695,5549.02
407000,0,0,25,9,0,1.5,110692,5548.61
408000,0,0,25,9,0,1.5,110692,5549.02
409000,0,0,25,9,0,1.5,110691,5548.61
410000,0,0,25,9,0,1.5,110697,5549.02
411000,0,0,25,9,0,1.5,110691,5549.02
