time_ms,x_gNb,y_gNb,z_gNb,x_ue,y_ue,z_ue,throughput_kbps_uplink,throughput_kbps_downlink
261000,0,0,25,56,0,1.5,0,519129
262000,0,0,25,56,0,1.5,0,519118
263000,0,0,25,56,0,1.5,0,519118
264000,0,0,25,56,0,1.5,0,519129
265000,0,0,25,56,0,1.5,0,519118
266000,0,0,25,56,0,1.5,0,519118
267000,0,0,25,56,0,1.5,0,519129
268000,0,0,25,56,0,1.5,0,519118
269000,0,0,25,56,0,1.5,0,519129
270000,0,0,25,56,0,1.5,0,519118
271000,0,0,25,56,0,1.5,0,519118
272000,0,0,25,56,0,1.5,0,519129
273000,0,0,25,56,0,1.5,0,519118
274000,0,0,25,56,0,1.5,0,519129
275000,0,0,25,56,0,1.5,0,519118
276000,0,0,25,56,0,1.5,0,519118
277000,0,0,25,56,0,1.5,0,519129
278000,0,0,25,56,0,1.5,0,519118
279000,0,0,25,56,0,1.5,0,519129
280000,0,0,25,56,0,1.5,0,519118
281000,0,0,25,56,0,1.5,0,519118
282000,0,0,25,56,0,1.5,0,519129
283000,0,0,25,56,0,1.5,0,519118
284000,0,0,25,56,0,1.5,0,519129
285000,0,0,25,56,0,1.5,0,519118
286000,0,0,25,56,0,1.5,0,519118
287000,0,0,25,56,0,1.5,0,519129
288000,0,0,25,56,0,1.5,0,519118
289000,0,0,25,56,0,1.5,0,519129
290000,0,0,25,56,0,1.5,0,519118
291000,0,0,25,56,0,1.5,0,519118
292000,0,0,25,56,0,1.5,0,519129
293000,0,0,25,56,0,1.5,0,519118
294000,0,0,25,56,0,1.5,0,519129
295000,0,0,25,56,0,1.5,0,519118
296000,0,0,25,56,0,1.5,0,519118
297000,0,0,25,56,0,1.5,0,519129
298000,0,0,25,56,0,1.5,0,519118
299000,0,0,25,56,0,1.5,0,519129
300000,0,0,25,56,0,1.5,0,519118
301000,0,0,25,56,0,1.5,0,519118
302000,0,0,25,56,0,1.5,0,519129
303000,0,0,25,56,0,1.5,0,519118
304000,0,0,25,56,0,1.5,0,519118
305000,0,0,25,56,0,1.5,0,519129
306000,0,0,25,56,0,1.5,0,519118
307000,0,0,25,56,0,1.5,0,519129
308000,0,0,25,56,0,1.5,0,519118
309000,0,0,25,56,0,1.5,0,519118
310000,0,0,25,56,0,1.5,0,519129
311000,0,0,25,56,0,1.5,0,519118
312000,0,0,25,56,0,1.5,0,519129
313000,0,0,25,56,0,1.5,0,519118
314000,0,0,25,56,0,1.5,0,519118
315000,0,0,25,56,0,1.5,0,519129
316000,0,0,25,56,0,1.5,0,519118
317000,0,0,25,56,0,1.5,0,519129
318000,0,0,25,56,0,1.5,0,519118
319000,0,0,25,56,0,1.5,0,519118
320000,0,0,25,56,0,1.5,0,519129
321000,0,0,25,56,0,1.5,0,519118
322000,0,0,25,56,0,1.5,0,519129
323000,0,0,25,56,0,1.5,0,519118
324000,0,0,25,56,0,1.5,0,519118
325000,0,0,25,56,0,1.5,0,519129
326000,0,0,25,56,0,1.5,0,519118
327000,0,0,25,56,0,1.5,0,519129
328000,0,0,25,56,0,1.5,0,519118
329000,0,0,25,56,0,1.5,0,519118
330000,0,0,25,56,0,1.5,0,519129
331000,0,0,25,56,0,1.5,0,519118
332000,0,0,25,56,0,1.5,0,519129
333000,0,0,25,56,0,1.5,0,519118
334000,0,0,25,56,0,1.5,0,519118
335000,0,0,25,56,0,1.5,0,519129
336000,0,0,25,56,0,1.5,0,519118
337000,0,0,25,56,0,1.5,0,519129
338000,0,0,25,56,0,1.5,0,519118
339000,0,0,25,56,0,1.5,0,519118
340000,0,0,25,56,0,1.5,0,519129
341000,0,0,25,56,0,1.5,0,519118
342000,0,0,25,56,0,1.5,0,519118
343000,0,0,25,56,0,1.5,0,519129
344000,0,0,25,56,0,1.5,0,519118
345000,0,0,25,56,0,1.5,0,519129
346000,0,0,25,56,0,1.5,0,519118
347000,0,0,25,56,0,1.5,0,519118
348000,0,0,25,56,0,1.5,0,519129
349000,0,0,25,56,0,1.5,0,519118
350000,0,0,25,56,0,1.5,0,519129
351000,0,0,25,56,0,1.5,0,519118
352000,0,0,25,56,0,1.5,0,519118
353000,0,0,25,56,0,1.5,0,519129
354000,0,0,25,56,0,1.5,0,519118
355000,0,0,25,56,0,1.5,0,519129
356000,0,0,25,56,0,1.5,0,519118
357000,0,0,25,56,0,1.5,0,519118
358000,0,0,25,56,0,1.5,0,519129
359000,0,0,25,56,0,1.5,0,519118
360000,0,0,25,56,0,1.5,0,519129
361000,0,0,25,56,0,1.5,0,519118
362000,0,0,25,56,0,1.5,0,519118
363000,0,0,25,56,0,1.5,0,519129
364000,0,0,25,56,0,1.5,0,519118
365000,0,0,25,56,0,1.5,0,519129
366000,0,0,25,56,0,1.5,0,519118
367000,0,0,25,56,0,1.5,0,519118
368000,0,0,25,56,0,1.5,0,519129
369000,0,0,25,56,0,1.5,0,519118
370000,0,0,25,56,0,1.5,0,519129
371000,0,0,25,56,0,1.5,0,519118
372000,0,0,25,56,0,1.5,0,519118
373000,0,0,25,56,0,1.5,0,519129
374000,0,0,25,56,0,1.5,0,519118
375000,0,0,25,56,0,1.5,0,519129
376000,0,0,25,56,0,1.5,0,519118
377000,0,0,25,56,0,1.5,0,519118
378000,0,0,25,56,0,1.5,0,519129
379000,0,0,25,56,0,1.5,0,519118
380000,0,0,25,56,0,1.5,0,519118
381000,0,0,25,56,0,1.5,0,519129
382000,0,0,25,56,0,1.5,0,519118
383000,0,0,25,56,0,1.5,0,519129
384000,0,0,25,56,0,1.5,0,519118
385000,0,0,25,56,0,1.5,0,519118
386000,0,0,25,56,0,1.5,0,519129
387000,0,0,25,56,0,1.5,0,519118
388000,0,0,25,56,0,1.5,0,519129
389000,0,0,25,56,0,1.5,0,519118
390000,0,0,25,56,0,1.5,0,519118
391000,0,0,25,56,0,1.5,0,519129
392000,0,0,25,56,0,1.5,0,519118
393000,0,0,25,56,0,1.5,0,519129
394000,0,0,25,56,0,1.5,0,519118
395000,0,0,25,56,0,1.5,0,519118
396000,0,0,25,56,0,1.5,0,519129
397000,0,0,25,56,0,1.5,0,519118
398000,0,0,25,56,0,1.5,0,519129
