time_ms,x_gNb,y_gNb,z_gNb,x_ue,y_ue,z_ue,throughput_kbps_uplink,throughput_kbps_downlink
201000,0,0,25,9,0,1.5,482733,24627.2
202000,0,0,25,9,0,1.5,487319,21922.8
203000,0,0,25,9,0,1.5,482400,25095.2
204000,0,0,25,9,0,1.5,482614,24972.9
205000,0,0,25,9,0,1.5,482821,24912.2
206000,0,0,25,9,0,1.5,487265,21759.7
207000,0,0,25,9,0,1.5,482572,24993.3
208000,0,0,25,9,0,1.5,482530,25237.5
209000,0,0,25,9,0,1.5,482738,24749.5
210000,0,0,25,9,0,1.5,487331,21759.7
211000,0,0,25,9,0,1.5,482562,25197.1
212000,0,0,25,9,0,1.5,482730,24627.2
213000,0,0,25,9,0,1.5,482547,25155.9
214000,0,0,25,9,0,1.5,482559,25196.7
215000,0,0,25,9,0,1.5,487227,21637.8
216000,0,0,25,9,0,1.5,482824,24912.2
217000,0,0,25,9,0,1.5,482402,25095.2
218000,0,0,25,9,0,1.5,482609,24972.9
219000,0,0,25,9,0,1.5,487356,21922.8
220000,0,0,25,9,0,1.5,482736,24749.1
221000,0,0,25,9,0,1.5,482569,24993.7
222000,0,0,25,9,0,1.5,482530,25237.5
223000,0,0,25,9,0,1.5,482738,24749.1
224000,0,0,25,9,0,1.5,487330,21760.1
225000,0,0,25,9,0,1.5,482559,25196.7
226000,0,0,25,9,0,1.5,482733,24627.2
227000,0,0,25,9,0,1.5,482547,25155.9
228000,0,0,25,9,0,1.5,487174,21861.6
229000,0,0,25,9,0,1.5,482612,24973.3
230000,0,0,25,9,0,1.5,482825,24911.7
231000,0,0,25,9,0,1.5,482397,25095.2
232000,0,0,25,9,0,1.5,487434,21658.2
233000,0,0,25,9,0,1.5,482534,25237.5
234000,0,0,25,9,0,1.5,482733,24749.5
235000,0,0,25,9,0,1.5,482572,24993.3
236000,0,0,25,9,0,1.5,487319,21963.1
237000,0,0,25,9,0,1.5,482733,24627.2
238000,0,0,25,9,0,1.5,482547,25156.4
239000,0,0,25,9,0,1.5,482559,25196.7
240000,0,0,25,9,0,1.5,482733,24627.2
241000,0,0,25,9,0,1.5,487319,21922.8
242000,0,0,25,9,0,1.5,482400,25095.2
243000,0,0,25,9,0,1.5,482614,24972.9
244000,0,0,25,9,0,1.5,482821,24912.2
