x_tx,y_tx,z_tx,x_rx,y_rx,z_rx,loss_db,throughput_kbps
0.0,0,25.0,18.65,0,1.5,58.64,277841.26
0.0,0,25.0,18.65,0,1.5,58.64,286221.01
0.0,0,25.0,18.65,0,1.5,58.64,256317.06
0.0,0,25.0,18.65,0,1.5,58.64,270166.54
0.0,0,25.0,18.65,0,1.5,58.64,256362.38
0.0,0,25.0,18.65,0,1.5,58.64,262465.41
0.0,0,25.0,18.65,0,1.5,58.64,268428.83
0.0,0,25.0,18.65,0,1.5,58.64,270821.84
0.0,0,25.0,18.65,0,1.5,58.64,271840.47
0.0,0,25.0,18.65,0,1.5,58.64,265572.36
0.0,0,25.0,18.65,0,1.5,58.64,273166.77
0.0,0,25.0,18.65,0,1.5,58.64,270584.86
0.0,0,25.0,18.65,0,1.5,58.64,275178.26
0.0,0,25.0,18.65,0,1.5,58.64,277231.76
0.0,0,25.0,18.65,0,1.5,58.64,268169.3
0.0,0,25.0,18.65,0,1.5,58.64,274717.45
0.0,0,25.0,18.65,0,1.5,58.64,276116.58
0.0,0,25.0,18.65,0,1.5,58.64,271437.62
0.0,0,25.0,18.65,0,1.5,58.64,268897.69
0.0,0,25.0,18.65,0,1.5,58.64,263492.59
0.0,0,25.0,18.65,0,1.5,58.64,259474.35
0.0,0,25.0,18.65,0,1.5,58.64,272064.01
0.0,0,25.0,18.65,0,1.5,58.64,278674.72
0.0,0,25.0,18.65,0,1.5,58.64,275051.75
0.0,0,25.0,18.65,0,1.5,58.64,278710.05
0.0,0,25.0,18.65,0,1.5,58.64,269388.41
0.0,0,25.0,18.65,0,1.5,58.64,271806.54
0.0,0,25.0,18.65,0,1.5,58.64,260068.25
0.0,0,25.0,18.65,0,1.5,58.64,255223.89
0.0,0,25.0,18.65,0,1.5,58.64,263166.66
0.0,0,25.0,18.65,0,1.5,58.64,274190.51
0.0,0,25.0,18.65,0,1.5,58.64,271959.16
0.0,0,25.0,18.65,0,1.5,58.64,272630.3
0.0,0,25.0,18.65,0,1.5,58.64,274314.4
0.0,0,25.0,18.65,0,1.5,58.64,272222.56
0.0,0,25.0,18.65,0,1.5,58.64,267473.86
0.0,0,25.0,18.65,0,1.5,58.64,270787.21
0.0,0,25.0,18.65,0,1.5,58.64,267691.35
0.0,0,25.0,18.65,0,1.5,58.64,263212.19
0.0,0,25.0,18.65,0,1.5,58.64,269915.42
0.0,0,25.0,18.65,0,1.5,58.64,278334.91
0.0,0,25.0,18.65,0,1.5,58.64,274145.91
0.0,0,25.0,18.65,0,1.5,58.64,273099.66
0.0,0,25.0,18.65,0,1.5,58.64,284861.59
0.0,0,25.0,18.65,0,1.5,58.64,268390.58
0.0,0,25.0,18.65,0,1.5,58.64,275891.22
0.0,0,25.0,18.65,0,1.5,58.64,273758.95
0.0,0,25.0,18.65,0,1.5,58.64,283782.94
0.0,0,25.0,18.65,0,1.5,58.64,272772.57
0.0,0,25.0,18.65,0,1.5,58.64,274191.7
0.0,0,25.0,18.65,0,1.5,58.64,275842.55
0.0,0,25.0,18.65,0,1.5,58.64,278373.99
0.0,0,25.0,18.65,0,1.5,58.64,269886.05
0.0,0,25.0,18.65,0,1.5,58.64,273254.41
0.0,0,25.0,18.65,0,1.5,58.64,281926.11
0.0,0,25.0,18.65,0,1.5,58.64,273751.82
0.0,0,25.0,18.65,0,1.5,58.64,264075.1
0.0,0,25.0,18.65,0,1.5,58.64,277973.04
0.0,0,25.0,18.65,0,1.5,58.64,265681.01
0.0,0,25.0,18.65,0,1.5,58.64,272605.95
0.0,0,25.0,18.65,0,1.5,58.64,280646.51
0.0,0,25.0,18.65,0,1.5,58.64,265445.0
0.0,0,25.0,18.65,0,1.5,58.64,260344.47
0.0,0,25.0,18.65,0,1.5,58.64,272809.73
0.0,0,25.0,18.65,0,1.5,58.64,272835.71
0.0,0,25.0,18.65,0,1.5,58.64,269803.3
0.0,0,25.0,18.65,0,1.5,58.64,270063.42
0.0,0,25.0,18.65,0,1.5,58.64,276869.23
0.0,0,25.0,18.65,0,1.5,58.64,266309.55
0.0,0,25.0,18.65,0,1.5,58.64,263414.97
0.0,0,25.0,18.65,0,1.5,58.64,285028.87
0.0,0,25.0,18.65,0,1.5,58.64,289404.97
0.0,0,25.0,18.65,0,1.5,58.64,281409.81
0.0,0,25.0,18.65,0,1.5,58.64,272421.32
0.0,0,25.0,18.65,0,1.5,58.64,261636.64
0.0,0,25.0,18.65,0,1.5,58.64,263873.96
0.0,0,25.0,18.65,0,1.5,58.64,272285.39
0.0,0,25.0,18.65,0,1.5,58.64,258849.39
0.0,0,25.0,18.65,0,1.5,58.64,277493.29
0.0,0,25.0,18.65,0,1.5,58.64,271812.17
0.0,0,25.0,18.65,0,1.5,58.64,273197.89
0.0,0,25.0,18.65,0,1.5,58.64,255249.61
0.0,0,25.0,18.65,0,1.5,58.64,267665.77
0.0,0,25.0,18.65,0,1.5,58.64,267087.9
0.0,0,25.0,18.65,0,1.5,58.64,279865.09
0.0,0,25.0,18.65,0,1.5,58.64,271422.73
0.0,0,25.0,18.65,0,1.5,58.64,272287.7
0.0,0,25.0,18.65,0,1.5,58.64,268070.54
0.0,0,25.0,18.65,0,1.5,58.64,265173.53
0.0,0,25.0,18.65,0,1.5,58.64,260850.01
0.0,0,25.0,18.65,0,1.5,58.64,263197.21
0.0,0,25.0,18.65,0,1.5,58.64,281892.62
0.0,0,25.0,18.65,0,1.5,58.64,256071.45
0.0,0,25.0,18.65,0,1.5,58.64,269816.23
0.0,0,25.0,18.65,0,1.5,58.64,273455.95
0.0,0,25.0,18.65,0,1.5,58.64,262523.24
0.0,0,25.0,18.65,0,1.5,58.64,253684.34
0.0,0,25.0,18.65,0,1.5,58.64,302980.58
0.0,0,25.0,18.65,0,1.5,58.64,279457.57
0.0,0,25.0,18.65,0,1.5,58.64,272979.35
0.0,0,25.0,18.65,0,1.5,58.64,293202.43
0.0,0,25.0,18.65,0,1.5,58.64,271715.22
0.0,0,25.0,18.65,0,1.5,58.64,280294.65
0.0,0,25.0,18.65,0,1.5,58.64,277515.57
0.0,0,25.0,18.65,0,1.5,58.64,271654.35
0.0,0,25.0,18.65,0,1.5,58.64,255042.73
0.0,0,25.0,18.65,0,1.5,58.64,269160.55
0.0,0,25.0,18.65,0,1.5,58.64,258642.93
0.0,0,25.0,18.65,0,1.5,58.64,270985.67
0.0,0,25.0,18.65,0,1.5,58.64,271658.82
0.0,0,25.0,18.65,0,1.5,58.64,287322.7
0.0,0,25.0,18.65,0,1.5,58.64,290348.16
0.0,0,25.0,18.65,0,1.5,58.64,271245.13
0.0,0,25.0,18.65,0,1.5,58.64,274907.1
0.0,0,25.0,18.65,0,1.5,58.64,270410.15
0.0,0,25.0,18.65,0,1.5,58.64,270193.12
0.0,0,25.0,18.65,0,1.5,58.64,281836.71
0.0,0,25.0,18.65,0,1.5,58.64,268861.1
0.0,0,25.0,18.65,0,1.5,58.64,273450.5
0.0,0,25.0,18.65,0,1.5,58.64,280872.93
0.0,0,25.0,18.65,0,1.5,58.64,264345.29
0.0,0,25.0,18.65,0,1.5,58.64,270876.81
0.0,0,25.0,18.65,0,1.5,58.64,279070.58
0.0,0,25.0,18.65,0,1.5,58.64,269234.42
0.0,0,25.0,18.65,0,1.5,58.64,276630.61
0.0,0,25.0,18.65,0,1.5,58.64,264845.31
0.0,0,25.0,18.65,0,1.5,58.64,255996.48
0.0,0,25.0,18.65,0,1.5,58.64,287308.48
0.0,0,25.0,18.65,0,1.5,58.64,305315.57
0.0,0,25.0,18.65,0,1.5,58.64,306813.38
0.0,0,25.0,18.65,0,1.5,58.64,275060.29
0.0,0,25.0,18.65,0,1.5,58.64,272615.72
0.0,0,25.0,18.65,0,1.5,58.64,270946.39
0.0,0,25.0,18.65,0,1.5,58.64,294281.44
0.0,0,25.0,18.65,0,1.5,58.64,278044.65
0.0,0,25.0,18.65,0,1.5,58.64,287484.76
0.0,0,25.0,18.65,0,1.5,58.64,276337.23
0.0,0,25.0,18.65,0,1.5,58.64,268428.03
0.0,0,25.0,18.65,0,1.5,58.64,269354.14
0.0,0,25.0,18.65,0,1.5,58.64,253885.55
0.0,0,25.0,18.65,0,1.5,58.64,278220.09
0.0,0,25.0,18.65,0,1.5,58.64,254575.89
0.0,0,25.0,18.65,0,1.5,58.64,275225.43
0.0,0,25.0,18.65,0,1.5,58.64,270215.05
0.0,0,25.0,18.65,0,1.5,58.64,274191.16
0.0,0,25.0,18.65,0,1.5,58.64,277147.97
0.0,0,25.0,18.65,0,1.5,58.64,279866.37
0.0,0,25.0,18.65,0,1.5,58.64,269723.75
0.0,0,25.0,18.65,0,1.5,58.64,269839.93
0.0,0,25.0,18.65,0,1.5,58.64,271096.59
0.0,0,25.0,18.65,0,1.5,58.64,274384.16
0.0,0,25.0,18.65,0,1.5,58.64,267829.28
0.0,0,25.0,18.65,0,1.5,58.64,280293.25
0.0,0,25.0,18.65,0,1.5,58.64,266476.61
0.0,0,25.0,18.65,0,1.5,58.64,280080.08
0.0,0,25.0,18.65,0,1.5,58.64,264033.1
0.0,0,25.0,18.65,0,1.5,58.64,183333.68
0.0,0,25.0,18.65,0,1.5,58.64,298065.28
0.0,0,25.0,18.65,0,1.5,58.64,274596.56
0.0,0,25.0,18.65,0,1.5,58.64,286891.79
0.0,0,25.0,18.65,0,1.5,58.64,269707.55
0.0,0,25.0,18.65,0,1.5,58.64,262917.3
0.0,0,25.0,18.65,0,1.5,58.64,265243.53
0.0,0,25.0,18.65,0,1.5,58.64,281575.38
0.0,0,25.0,18.65,0,1.5,58.64,270707.61
0.0,0,25.0,18.65,0,1.5,58.64,265157.51
0.0,0,25.0,18.65,0,1.5,58.64,267924.59
0.0,0,25.0,18.65,0,1.5,58.64,272067.1
0.0,0,25.0,18.65,0,1.5,58.64,276397.26
0.0,0,25.0,18.65,0,1.5,58.64,277570.17
0.0,0,25.0,18.65,0,1.5,58.64,264479.25
0.0,0,25.0,18.65,0,1.5,58.64,283207.11
0.0,0,25.0,18.65,0,1.5,58.64,261358.94
0.0,0,25.0,18.65,0,1.5,58.64,259539.3
0.0,0,25.0,18.65,0,1.5,58.64,263363.17
0.0,0,25.0,18.65,0,1.5,58.64,278046.94
0.0,0,25.0,18.65,0,1.5,58.64,265159.2
0.0,0,25.0,18.65,0,1.5,58.64,276037.68
0.0,0,25.0,18.65,0,1.5,58.64,266203.83
0.0,0,25.0,18.65,0,1.5,58.64,272668.27
0.0,0,25.0,18.65,0,1.5,58.64,275751.02
0.0,0,25.0,18.65,0,1.5,58.64,262523.87
0.0,0,25.0,18.65,0,1.5,58.64,264241.73
0.0,0,25.0,18.65,0,1.5,58.64,261070.9
0.0,0,25.0,18.65,0,1.5,58.64,267421.9
0.0,0,25.0,18.65,0,1.5,58.64,265714.19
0.0,0,25.0,18.65,0,1.5,58.64,280209.07
0.0,0,25.0,18.65,0,1.5,58.64,273465.32
0.0,0,25.0,18.65,0,1.5,58.64,290004.46
0.0,0,25.0,18.65,0,1.5,58.64,288531.79
0.0,0,25.0,18.65,0,1.5,58.64,264012.76
0.0,0,25.0,18.65,0,1.5,58.64,271014.06
0.0,0,25.0,18.65,0,1.5,58.64,268139.59
0.0,0,25.0,18.65,0,1.5,58.64,261524.09
0.0,0,25.0,18.65,0,1.5,58.64,266236.71
0.0,0,25.0,18.65,0,1.5,58.64,270506.66
0.0,0,25.0,18.65,0,1.5,58.64,255977.19
0.0,0,25.0,18.65,0,1.5,58.64,258887.35
0.0,0,25.0,18.65,0,1.5,58.64,282635.4
0.0,0,25.0,18.65,0,1.5,58.64,267399.88
0.0,0,25.0,18.65,0,1.5,58.64,283817.58
0.0,0,25.0,18.65,0,1.5,58.64,277793.36
0.0,0,25.0,18.65,0,1.5,58.64,260825.39
0.0,0,25.0,18.65,0,1.5,58.64,278904.36
0.0,0,25.0,18.65,0,1.5,58.64,272093.47
0.0,0,25.0,18.65,0,1.5,58.64,262001.54
0.0,0,25.0,18.65,0,1.5,58.64,262875.78
0.0,0,25.0,18.65,0,1.5,58.64,263172.72
0.0,0,25.0,18.65,0,1.5,58.64,268437.12
0.0,0,25.0,18.65,0,1.5,58.64,267151.24
0.0,0,25.0,18.65,0,1.5,58.64,273808.87
0.0,0,25.0,18.65,0,1.5,58.64,273160.87
0.0,0,25.0,18.65,0,1.5,58.64,270162.52
0.0,0,25.0,18.65,0,1.5,58.64,288491.26
0.0,0,25.0,18.65,0,1.5,58.64,270322.53
0.0,0,25.0,18.65,0,1.5,58.64,268473.06
0.0,0,25.0,18.65,0,1.5,58.64,264163.98
0.0,0,25.0,18.65,0,1.5,58.64,285326.04
0.0,0,25.0,18.65,0,1.5,58.64,286806.1
0.0,0,25.0,18.65,0,1.5,58.64,287373.76
0.0,0,25.0,18.65,0,1.5,58.64,270839.35
0.0,0,25.0,18.65,0,1.5,58.64,265343.25
0.0,0,25.0,18.65,0,1.5,58.64,270037.28
0.0,0,25.0,18.65,0,1.5,58.64,288412.78
0.0,0,25.0,18.65,0,1.5,58.64,275025.17
0.0,0,25.0,18.65,0,1.5,58.64,266894.28
0.0,0,25.0,18.65,0,1.5,58.64,274169.96
0.0,0,25.0,18.65,0,1.5,58.64,267332.14
0.0,0,25.0,18.65,0,1.5,58.64,274540.32
0.0,0,25.0,18.65,0,1.5,58.64,280820.86
0.0,0,25.0,18.65,0,1.5,58.64,258544.92
0.0,0,25.0,18.65,0,1.5,58.64,261800.53
0.0,0,25.0,18.65,0,1.5,58.64,271586.14
0.0,0,25.0,18.65,0,1.5,58.64,281191.66
0.0,0,25.0,18.65,0,1.5,58.64,293762.42
0.0,0,25.0,18.65,0,1.5,58.64,284759.67
0.0,0,25.0,18.65,0,1.5,58.64,284499.52
0.0,0,25.0,18.65,0,1.5,58.64,269795.16
0.0,0,25.0,18.65,0,1.5,58.64,265990.82
0.0,0,25.0,18.65,0,1.5,58.64,255458.86
0.0,0,25.0,18.65,0,1.5,58.64,266211.69
0.0,0,25.0,18.65,0,1.5,58.64,277345.97
0.0,0,25.0,18.65,0,1.5,58.64,261710.87
0.0,0,25.0,18.65,0,1.5,58.64,275373.3
0.0,0,25.0,18.65,0,1.5,58.64,280399.55
0.0,0,25.0,18.65,0,1.5,58.64,277960.03
0.0,0,25.0,18.65,0,1.5,58.64,281550.35
0.0,0,25.0,18.65,0,1.5,58.64,268620.72
0.0,0,25.0,18.65,0,1.5,58.64,301461.13
0.0,0,25.0,18.65,0,1.5,58.64,282430.43
0.0,0,25.0,18.65,0,1.5,58.64,277318.57
0.0,0,25.0,18.65,0,1.5,58.64,263877.91
0.0,0,25.0,18.65,0,1.5,58.64,270168.85
0.0,0,25.0,18.65,0,1.5,58.64,271113.56
0.0,0,25.0,18.65,0,1.5,58.64,263494.11
0.0,0,25.0,18.65,0,1.5,58.64,266659.85
0.0,0,25.0,18.65,0,1.5,58.64,280403.6
0.0,0,25.0,18.65,0,1.5,58.64,276017.59
0.0,0,25.0,18.65,0,1.5,58.64,276911.84
0.0,0,25.0,18.65,0,1.5,58.64,262145.33
0.0,0,25.0,18.65,0,1.5,58.64,289258.37
0.0,0,25.0,18.65,0,1.5,58.64,270329.8
0.0,0,25.0,18.65,0,1.5,58.64,262271.87
0.0,0,25.0,18.65,0,1.5,58.64,266407.94
0.0,0,25.0,18.65,0,1.5,58.64,272607.63
0.0,0,25.0,18.65,0,1.5,58.64,273714.3
0.0,0,25.0,18.65,0,1.5,58.64,280854.11
0.0,0,25.0,18.65,0,1.5,58.64,283381.92
0.0,0,25.0,18.65,0,1.5,58.64,280371.24
0.0,0,25.0,18.65,0,1.5,58.64,274973.32
0.0,0,25.0,18.65,0,1.5,58.64,285950.05
0.0,0,25.0,18.65,0,1.5,58.64,266242.33
0.0,0,25.0,18.65,0,1.5,58.64,268509.38
0.0,0,25.0,18.65,0,1.5,58.64,270583.23
0.0,0,25.0,18.65,0,1.5,58.64,269011.22
0.0,0,25.0,18.65,0,1.5,58.64,265145.58
0.0,0,25.0,18.65,0,1.5,58.64,277945.42
0.0,0,25.0,18.65,0,1.5,58.64,284871.65
0.0,0,25.0,18.65,0,1.5,58.64,268360.96
0.0,0,25.0,18.65,0,1.5,58.64,276161.64
0.0,0,25.0,18.65,0,1.5,58.64,279782.48
0.0,0,25.0,18.65,0,1.5,58.64,279531.31
0.0,0,25.0,18.65,0,1.5,58.64,288281.62
0.0,0,25.0,18.65,0,1.5,58.64,268572.03
0.0,0,25.0,18.65,0,1.5,58.64,264591.08
0.0,0,25.0,18.65,0,1.5,58.64,266999.94
0.0,0,25.0,18.65,0,1.5,58.64,278667.12
0.0,0,25.0,18.65,0,1.5,58.64,295321.5
0.0,0,25.0,18.65,0,1.5,58.64,270877.15
0.0,0,25.0,18.65,0,1.5,58.64,267765.73
0.0,0,25.0,18.65,0,1.5,58.64,296660.61
0.0,0,25.0,18.65,0,1.5,58.64,286647.31
0.0,0,25.0,18.65,0,1.5,58.64,285334.81
0.0,0,25.0,18.65,0,1.5,58.64,270598.39
0.0,0,25.0,18.65,0,1.5,58.64,282317.67
0.0,0,25.0,18.65,0,1.5,58.64,282642.98
0.0,0,25.0,18.65,0,1.5,58.64,275935.17
0.0,0,25.0,18.65,0,1.5,58.64,276176.03
0.0,0,25.0,18.65,0,1.5,58.64,269711.07
0.0,0,25.0,18.65,0,1.5,58.64,280758.93
0.0,0,25.0,18.65,0,1.5,58.64,267007.95
0.0,0,25.0,18.65,0,1.5,58.64,276827.23
0.0,0,25.0,18.65,0,1.5,58.64,284766.29
0.0,0,25.0,18.65,0,1.5,58.64,280157.54
0.0,0,25.0,18.65,0,1.5,58.64,284760.35
0.0,0,25.0,18.65,0,1.5,58.64,270530.03
0.0,0,25.0,18.65,0,1.5,58.64,273544.2
0.0,0,25.0,18.65,0,1.5,58.64,266755.79
0.0,0,25.0,18.65,0,1.5,58.64,267464.51
0.0,0,25.0,18.65,0,1.5,58.64,270345.23
0.0,0,25.0,18.65,0,1.5,58.64,294499.56
0.0,0,25.0,18.65,0,1.5,58.64,269252.47
0.0,0,25.0,18.65,0,1.5,58.64,270265.1
0.0,0,25.0,18.65,0,1.5,58.64,267978.31
0.0,0,25.0,18.65,0,1.5,58.64,280329.81
0.0,0,25.0,18.65,0,1.5,58.64,269933.99
0.0,0,25.0,18.65,0,1.5,58.64,278963.59
0.0,0,25.0,18.65,0,1.5,58.64,268946.52
0.0,0,25.0,18.65,0,1.5,58.64,255444.19
0.0,0,25.0,18.65,0,1.5,58.64,284342.86
0.0,0,25.0,18.65,0,1.5,58.64,274496.28
0.0,0,25.0,18.65,0,1.5,58.64,280967.07
0.0,0,25.0,18.65,0,1.5,58.64,268572.06
0.0,0,25.0,18.65,0,1.5,58.64,279761.17
0.0,0,25.0,18.65,0,1.5,58.64,275091.25
0.0,0,25.0,18.65,0,1.5,58.64,280149.99
0.0,0,25.0,18.65,0,1.5,58.64,286088.46
0.0,0,25.0,18.65,0,1.5,58.64,274230.7
0.0,0,25.0,18.65,0,1.5,58.64,262270.23
0.0,0,25.0,18.65,0,1.5,58.64,279480.66
0.0,0,25.0,18.65,0,1.5,58.64,279839.62
0.0,0,25.0,18.65,0,1.5,58.64,266091.2
0.0,0,25.0,18.65,0,1.5,58.64,270276.39
0.0,0,25.0,18.65,0,1.5,58.64,281579.81
